titre_lieu,url_fiche,description,date_cree,date_revision,arrondissements,types,installations,activites,commodites,accessibilite,categories,statut_ouverture,horaire_par_jour,commentaires_horaire,reglementation,paiement,telephone,courriel,titre_lieu_adresse_postale,adresse_principale,adresse_secondaire,code_postal,ville,long,lat,X,Y
"Bibliothèque éphémère de l'Est de Rosemont","https://montreal.ca/lieux/bibliotheque-ephemere-de-lest-de-rosemont","AbonnementVous pouvez vous abonner à la bibliothèque sur place, selon les mêmes modalités que dans les autres bibliothèques du réseau des bibliothèques de Montréal.Inscription aux activitésPour vous inscrire à une activité organisée par la bibliothèque éphémère de l'Est de Rosemont, veuillez passer par le calendrier.","2025-04-17","2026-06-29","Rosemont–La Petite-Patrie","Culturels et communautaires","Bibliothèque","","Toilettes","","",,"Horaire habituel du printemps à partir du 13 juin: [vendredi 10:00-18:00, samedi 10:00-17:00, dimanche 10:00-17:00], Fermé - période de fermeture à partir du 21 septembre","","","","","bibliotheque.est.rpp@montreal.ca","Bibliothèque éphémère de l'Est de Rosemont","6244, 35e Avenue (près des aires de jeux pour enfants)",,"H1T3A4","Montréal",-73.57080248193144,45.568848571639876,"299273.5","5047662.3"
"Bibliothèque de Rosemont","https://montreal.ca/lieux/bibliotheque-de-rosemont","Inscription aux activitésPour vous inscrire à une activité, veuillez passer par le calendrier. EspaceLa section des adultes se situe au sous-sol et au rez-de-chaussée, puis la section jeunesse de la bibliothèque occupe le premier étage. Vous pouvez utiliser l’escalier central ou l’ascenseur pour vous déplacer entre les différentes sections.InformationsLes jeunes (514 872-6139) et les adultes (514 872-4701) peuvent réserver des postes informatiques par téléphone ou en personne.Une imprimante et une photocopieuse en noir et blanc ainsi qu'en couleur sont accessibles moyennant des frais. Il est possible d'imprimer au format lettre, légal et tabloïd. Une copie en noir et blanc de format lettre coûte 0,10 $.La numérisation sur clé USB est gratuite.Des tables pour le travail individuel et quelques espaces de détente sont disponibles en accès libre.Le Wi-Fi est lui aussi offert gratuitement.Les documents de la collection sont principalement en français et comportent des livres en petits et gros caractères, des livres audio, des films, des disques, des jeux de société et des jeux vidéo. ParticularitésProfitez du service de prêt d'équipements de plein air!Vos bibliothèques de quartier en imagesSavez-vous que l'arrondissement compte trois bibliothèques? Elles vous offrent des espaces de vie bouillonnants pour apprendre, découvrir, faire des rencontres et bien plus encore.Visionnez la vidéoCarte Accès MontréalVeuillez noter qu’il est actuellement impossible d’obtenir ou de renouveler une carte Accès Montréal dans les bibliothèques. Pour en savoir plus, cliquez ici.","2019-08-21","2026-06-29","Rosemont–La Petite-Patrie","Culturels et communautaires","Bibliothèque","","Air climatisé,Fontaine d'eau potable,Produits menstruels gratuits,Support à vélo,Toilettes,Wi-Fi gratuit","Ascenseur,Toilettes accessibles","",,"Horaire habituel d’été à partir du 6 juin: [lundi 10:00-18:00, mardi 10:00-18:00, mercredi 10:00-18:00, jeudi 10:00-18:00, vendredi 10:00-18:00, samedi 10:00-17:00, dimanche 10:00-17:00], Horaire habituel à partir du 14 septembre: [lundi 10:00-18:00, mardi 13:00-20:00, mercredi 10:00-18:00, jeudi 10:00-18:00, vendredi 10:00-18:00, samedi 10:00-17:00, dimanche 10:00-17:00]","","","Argent comptant,Carte de crédit MasterCard et Visa,Carte de débit","numéro: 5148724701","bibliotheque.rosemont@montreal.ca","Bibliothèque de Rosemont","3131, boul. Rosemont",,"H1Y1M4","Montréal",-73.582255,45.551841,"298377.7","5045773.1"
"Bibliothèque Marc-Favreau","https://montreal.ca/lieux/bibliotheque-marc-favreau","ServicesInaugurée en 2013, la bibliothèque a été nommée en hommage au comédien Marc Favreau, qui a marqué le paysage artistique du Québec et de la francophonie par l’incarnation de son personnage de Sol, un clown attachant et volubile dont le discours est truffé de calembours qui font rire et réfléchir. Ce personnage et son univers ont influencé le style architectural de la bibliothèque.Empruntez et consultez gratuitement des livres (en français et anglais), des trousses thématiques de lecture et plusieurs autres documents (magazines, journaux, films, musique, jeux de société et jeux vidéo).Le catalogue Nelligan découverte vous permet d’accéder aux ressources documentaires du réseau des bibliothèques de Montréal. Vous pouvez, entre autres, chercher un document, en connaître la disponibilité et le réserver, ainsi que renouveler vos prêts depuis la maison grâce à votre dossier en ligne. Les collections numériques demeurent disponibles en tout temps via la plateforme bibliothèque numérique. Vous trouverez également de nombreux renseignements sur les bibliothèques et les services sur la page web des bibliothèques.Carte Accès MontréalVeuillez noter qu’il est actuellement impossible d’obtenir ou de renouveler une carte Accès Montréal dans les bibliothèques. Pour en savoir plus, cliquez ici.ParticularitésProfitez du service de prêt de trousses de tricot.Découvrez différents savoir-faire à la Créasphère, un espace dédié à la création et au développement de compétences (couture, informatique, etc.)Vos bibliothèques de quartier en imagesSavez-vous que l'arrondissement compte trois bibliothèques? Elles vous offrent des espaces de vie bouillonnants pour apprendre, découvrir, faire des rencontres et bien plus encore.Visionnez la vidéo","2019-08-20","2026-06-29","Rosemont–La Petite-Patrie","Culturels et communautaires","Bibliothèque","","Air climatisé,Fontaine d'eau potable,Machine distributrice,Produits menstruels gratuits,Toilettes,Wi-Fi gratuit","Adapté aux poussettes,Ascenseur,Rampe d'accès","",,"Horaire habituel d’été à partir du 6 juin: [lundi 10:00-18:00, mardi 10:00-18:00, mercredi 10:00-18:00, jeudi 10:00-18:00, vendredi 10:00-18:00, samedi 10:00-17:00, dimanche 10:00-17:00], Horaire habituel à partir du 12 septembre: [lundi 10:00-19:00, mardi 10:00-19:00, mercredi 13:00-20:00, jeudi 13:00-20:00, vendredi 10:00-18:00, samedi 10:00-17:00, dimanche 10:00-17:00]","","","","numéro: 5148727272","bibliotheque.marc-favreau@montreal.ca","Bibliothèque Marc-Favreau","500, boulevard Rosemont",,"H2S0C4","Montréal",-73.595735,45.531723,"297322.5","5043538.5"
"Piscine du parc Martin-Luther-King","https://montreal.ca/lieux/piscine-du-parc-martin-luther-king","La piscine du parc Martin-Luther-King permet de se rafraîchir, de nager et de profiter de l’été. La baignade libre est gratuite durant la période estivale. La qualité de l’eau est rigoureusement testée chaque jour.Ouvert ou fermé ? Avant de vous déplacer, vérifiez le statut de l'installation.","2021-04-10","2026-06-29","Côte-des-Neiges–Notre-Dame-de-Grâce","Sportifs et récréatifs","Piscine extérieure","Baignade","Douches,Fontaine d'eau potable,Stationnement gratuit,Toilettes,Vestiaire,Vestiaire familial,Wi-Fi gratuit","","",,"","","","","",,"Piscine du parc Martin-Luther-King","6262, chemin Hudson",,"H3S2H1","Montréal",-73.630164306603,45.505385392725,"294628.6","5040615.4"
"Piscine du parc de la Confédération","https://montreal.ca/lieux/piscine-du-parc-de-la-confederation","La piscine du parc de la Confédération permet de se rafraîchir, de nager et de profiter de l’été. La baignade libre est gratuite durant la période estivale. La qualité de l’eau est rigoureusement testée chaque jour.Ouvert ou fermé ? Avant de vous déplacer, vérifiez le statut de l'installation.","2021-04-10","2026-06-29","Côte-des-Neiges–Notre-Dame-de-Grâce","Sportifs et récréatifs","Piscine extérieure","Baignade","Aire de pique-nique,Douches,Fontaine d'eau potable,Stationnement gratuit,Table à langer,Toilettes,Vestiaire,Vestiaire familial,Wi-Fi gratuit","","",,"","","","","",,"Piscine du parc de la Confédération","6265, avenue Biermans",,"H4V2W6","Montréal",-73.637867610894,45.471899866214,"294020.3","5036895.1"
"Bibliothèque de Saint-Léonard","https://montreal.ca/lieux/bibliotheque-de-saint-leonard","La première bibliothèque de Saint-Léonard est inaugurée en 1966 sur la rue Jarry, dans une maison très modeste. En 1974, le nouvel hôtel de ville et la bibliothèque actuelle sont construits côte à côte, sur le boulevard Lacordaire. Agrandie en 1984, la bibliothèque se modernise au fil des années et abrite aujourd’hui la splendide Galerie Port-Maurice.Vous trouverez également de nombreux renseignements sur la bibliothèque et les services sur la page Facebook de la bibliothèque de Saint-Léonard.","2019-08-21","2026-06-29","Saint-Léonard","Culturels et communautaires","Bibliothèque","","Air climatisé,Dépôt de piles ou cellulaires,Fontaine d'eau potable,Table à langer,Toilettes,Wi-Fi gratuit","Accessible en fauteuil roulant,Adapté aux poussettes,Ascenseur,Entrée de plain-pied,Places de stationnement réservées (vignette),Porte à ouverture automatique","",,"Horaire habituel: [lundi 13:00-20:00, mardi 10:00-20:00, mercredi 10:00-20:00, jeudi 10:00-18:00, vendredi 10:00-18:00, samedi 10:00-17:00, dimanche 12:00-17:00]","","","","numéro: 5143288500",,"Bibliothèque de Saint-Léonard","8420, boulevard Lacordaire",,"H1R3G5","Montréal",-73.598376,45.58577,"297123.6","5049545.1"
"Bibliothèque de L'Île-des-Sœurs","https://montreal.ca/lieux/bibliotheque-de-lile-des-soeurs","HistoriqueOuverte en 1990 et située au centre communautaire Elgar, à proximité du lac des Battures et d'un parc boisé, la bibliothèque de L'Île-des-Sœurs a été agrandie en 2002-2003 par la firme Dan Hanganu Architectes.L'expérience des visiteurs et des visiteuses a été renouvelée en 2023, grâce au réaménagement du hall d’accueil et à l’intégration d’un nouveau système de retour libre-service incluant la chute de retour automatisée. Les travaux ont aussi permis le réaménagement des espaces de travail dédiés au transit de documents entre les bibliothèques.Que vous soyez ici pour jouer, explorer ou travailler, en solo ou en groupe, la bibliothèque de L’Île-des-Sœurs offre maintenant davantage d’espaces de travail de qualité, confortables et au design soigné.","2019-08-21","2026-06-29","Verdun","Culturels et communautaires","Bibliothèque","","Air climatisé,Borne de recharge voiture,Fontaine d'eau potable,Stationnement gratuit,Support à vélo,Toilettes,Wi-Fi gratuit","Accessible en fauteuil roulant,Adapté aux poussettes,Ascenseur,Bouton-poussoir à l'entrée du bâtiment,Entrée de plain-pied,Équipement adapté,Stationnement accessible,Toilette accessible en cabine,Toilette accessible individuelle,Zone de débarcadère","",,"Horaire habituel à partir du 5 septembre: [lundi 10:00-18:00, mardi 12:00-20:00, mercredi 12:00-20:00, jeudi 10:00-18:00, vendredi 10:00-18:00, samedi 10:00-17:00, dimanche 10:00-17:00], Horaire habituel d’été à partir du 6 juin: [lundi 10:00-18:00, mardi 10:00-18:00, mercredi 10:00-18:00, jeudi 10:00-18:00, vendredi 10:00-18:00, samedi 10:00-17:00, dimanche 10:00-17:00]","Les ordinateurs ferment 30 minutes avant la fermeture. Les derniers prêts s'effectuent au plus tard 5 minutes avant la fermeture.","","Argent comptant,Carte de crédit MasterCard et Visa (limite de 5000 $),Carte de débit","numéro: 5147657266","questions_bibliosverdun@montreal.ca","Bibliothèque de L'Île-des-Sœurs","260, rue Elgar",,"H3E1C9","Montréal",-73.5474710438433,45.45708820893512,"301087.3","5035241.0"
"Maison de la culture Janine-Sutto","https://montreal.ca/lieux/maison-de-la-culture-janine-sutto","","2019-08-22","2026-06-30","Ville-Marie","Culturels et communautaires","Centre culturel","","Air climatisé,Dépôt de piles ou cellulaires,Fontaine d'eau potable,Produits menstruels gratuits,Support à vélo,Table à langer,Toilettes,Wi-Fi gratuit","Accessible en fauteuil roulant,Adapté aux poussettes,Entrée de plain-pied,Équipement adapté,Porte à ouverture automatique,Rampe d'accès,Toilettes accessibles,Zone de débarcadère","",,"Horaire habituel d’été à partir du 23 juin: [mardi 13:00-18:00, mercredi 13:00-18:00, jeudi 13:00-18:00, vendredi 13:00-18:00]","","","","numéro: 5148727882","mcjsutto@montreal.ca","Maison de la culture Janine-Sutto","2550, rue Ontario Est",,"H2K1W7","Montréal",-73.551399,45.532827,"300785.5","5043658.0"
"Bibliothèque du Vieux-Saint-Laurent","https://montreal.ca/lieux/bibliotheque-du-vieux-saint-laurent","Emprunt de documentsLa bibliothèque du Vieux-Saint-Laurent met à votre disposition des documents pour tous les âges, en français et en anglais: Livres, périodiques, bandes dessinées, mangasFilms et séries télé en DVD et Blu-RayMusique (CD et vinyles) et livres audioJeux vidéo (PS4, PS5, Xbox et Nintendo Switch)Jeux de sociétéLa bibliothèque fait partie du réseau des bibliothèques de Montréal. Vous pouvez réserver des documents se trouvant dans d’autres bibliothèques du réseau et les faire acheminer à votre bibliothèque d’appartenance. Modalités Maximum de 15 réservations par carteDurée des emprunts : 3 semaines pour tout type de documentsMaximum de 40 documents par carteRessources en lignePour la consultation des ressources numériques (livres, périodiques, cours), rendez-vous sur bibliomontreal.com.ProgrammationLa bibliothèque accueille et organise des activités gratuites pour les jeunes et pour les adultes. Activités en continu:Coup de pouce numériqueFabricARThèque du Vieux-Saint-Laurent (accès libre, espace réservé aux adultes)AbonnementVous pouvez vous abonner et renouveler votre abonnement dans la majorité des bibliothèques. Ayez en main une preuve d’adresse et une pièce d’identité avec photo. Il est aussi possible de s’abonner à distance.S'abonnerVisites de groupes scolaires ou organismesSi vous et votre groupe désirez visiter la bibliothèque du Vieux-Saint-Laurent, vous devez faire une demande de réservation par courriel à l'adresse saint-laurent.biblio@montreal.ca.","2019-08-20","2026-06-30","Saint-Laurent","Culturels et communautaires","Bibliothèque","","Air climatisé,Aire de pique-nique,Fontaine d'eau potable,Stationnement ($),Table à langer,Toilettes,Wi-Fi gratuit","Accessible en fauteuil roulant avec assistance,Toilettes accessibles,Zone de débarcadère pour transport adapté","",,"Horaire habituel d’été à partir du 25 juin: [lundi 10:00-19:00, mardi 10:00-19:00, mercredi 10:00-19:00, jeudi 10:00-18:00, vendredi 10:00-18:00, samedi 10:00-16:00, dimanche 10:00-16:00], Horaire habituel à partir du 8 septembre: [lundi 10:00-20:00, mardi 10:00-20:00, mercredi 10:00-20:00, jeudi 10:00-18:00, vendredi 10:00-18:00, samedi 10:00-17:00, dimanche 10:00-17:00], Fermé - période de fermeture à partir du 24 juin, Fermé - période de fermeture à partir du 7 septembre","","","","numéro: 5148556130",,"Bibliothèque du Vieux-Saint-Laurent","1380, rue de l'Église",,"H4L2H2","Montréal",-73.6764,45.512818,"291017.4","5041448.3"
"Piscine du parc Joseph-Paré","https://montreal.ca/lieux/piscine-du-parc-joseph-pare","La qualité de l’eau est rigoureusement testée chaque jour.Les groupes encadrés (garderies, camps de jour) doivent réserver à l’avance en complétant le formulaire.Aucune réservation pour la population : premier arrivé, premier servi.En période de canicule lorsqu’il y a beaucoup d’attente, l’Arrondissement se réserve le droit de limiter le temps de baignade.","2021-05-15","2026-06-30","Rosemont–La Petite-Patrie","Sportifs et récréatifs","Piscine extérieure","Baignade","","Accessible en fauteuil roulant,Adapté aux poussettes,Rampe d'accès,Toilettes accessibles","",,"","","","","numéro: 5148721568",,"Piscine du parc Joseph-Paré","43e Avenue",,"H1T2V2","Montréal",-73.570318859063,45.574114184671,"299311.8","5048247.5"
"Bibliothèque Jacqueline-De Repentigny","https://montreal.ca/lieux/bibliotheque-jacqueline-de-repentigny","Découvrez une bibliothèque accueillante, vivante et unique. Que vous soyez ici pour jouer, explorer ou travailler, en solo ou en groupe, la bibliothèque Jacqueline-De Repentigny offre des services et des espaces de travail de qualité. À Verdun, c'est l'endroit idéal pour rencontrer, échanger et s’ouvrir sur le monde.Bon à savoirEn 2017, la bibliothèque de Verdun a été renommée bibliothèque Jacqueline-De Repentigny en l'honneur d'une grande Verdunoise. Madame Jacqueline De Repentigny (1917-2014) a laissé sa marque dans les milieux éducatif et communautaire de Verdun. Cette nouvelle désignation s'inscrit dans le cadre de Toponym'Elles, la banque toponymique de noms féminins de la Ville de Montréal.","2019-08-20","2026-06-30","Verdun","Culturels et communautaires","Bibliothèque","","Borne de recharge voiture,Dépôt de piles ou cellulaires,Fontaine d'eau potable,Support à vélo,Table à langer,Toilettes,Wi-Fi gratuit","Accessible en fauteuil roulant,Adapté aux poussettes,Ascenseur,Entrée accessible alternative,Places de stationnement réservées (vignette)","",,"Horaire habituel à partir du 5 septembre: [lundi 10:00-18:00, mardi 12:00-20:00, mercredi 12:00-20:00, jeudi 10:00-18:00, vendredi 10:00-18:00, samedi 10:00-17:00, dimanche 10:00-17:00], Horaire habituel d’été à partir du 6 juin: [lundi 10:00-18:00, mardi 10:00-18:00, mercredi 10:00-18:00, jeudi 10:00-18:00, vendredi 10:00-18:00, samedi 10:00-17:00, dimanche 10:00-17:00]","Les dernières transactions s'effectuent 5 minutes avant la fermeture. Les ordinateurs ferment 15 minutes avant la fermeture.","","Argent comptant,Carte de crédit MasterCard et Visa (limite de 5000 $),Carte de débit","numéro: 5147657172","questions_bibliosverdun@montreal.ca","Bibliothèque Jacqueline-De Repentigny","5955, avenue Bannantyne",,"H4H1H6","Montréal",-73.579007,45.448625,"298620.0","5034302.4"
"Jets d'eau du parc de la Stelco","https://montreal.ca/lieux/jets-deau-du-parc-de-la-stelco","Dès que le beau temps arrive, les jets d’eau permettent aux enfants de se rafraîchir et de s’amuser. Lors de canicules, ils sont ouverts jusqu'à 23 h.","2024-06-17","2026-06-30","Le Sud-Ouest","Sportifs et récréatifs","Jeux d'eau","","","","",,"Horaire habituel d’été à partir du 21 mai: [lundi 08:00-21:00, mardi 08:00-21:00, mercredi 08:00-21:00, jeudi 08:00-21:00, vendredi 08:00-21:00, samedi 08:00-21:00, dimanche 08:00-21:00], Fermé - période de fermeture à partir du 22 septembre","En période de canicule, les heures d'ouvertes sont prolongées jusqu'à 23 h.","","","",,"Jets d'eau du parc de la Stelco","Dans le parc de la Stelco",,"H3J2X1","Montréal",-73.57309503354513,45.48281692727093,"299085.9","5038101.7"
"Piscine du parc Lucie-Bruneau","https://montreal.ca/lieux/piscine-du-parc-lucie-bruneau-0","","2021-04-07","2026-06-30","Anjou","Sportifs et récréatifs","Piscine extérieure","Baignade","Douches,Toilettes,Vestiaire","Adapté aux poussettes,Entrée de plain-pied,Rampe d'accès,Sentier d'accès,Signalisation accessible,Stationnement accessible,Zone de débarcadère","",,"Horaire habituel d’été à partir du 20 juin: [lundi 12:00-20:30, mardi 12:00-20:30, mercredi 12:00-20:30, jeudi 12:00-20:30, vendredi 12:00-20:30, samedi 12:30-20:00, dimanche 12:30-20:00], Fermé - période de fermeture à partir du 23 aout","Hors saison : selon la température","Les enfants âgés de moins de 8 ans doivent être accompagnés d’un adulte en tout temps ou faire partie d’un groupe accompagné d’un adulte pour avoir accès à la piscine. Pour les pataugeoires et les jeux d’eau, l’âge requis est de 6 ans.Critères de base pour accéder seul à la piscineUn jeune baigneur de 8 ans et plus peut se présenter seul à la piscine s’il se conforme aux règles suivantes :Il sait nager ou porte un VFIIl peut suivre les consignesIl peut s’orienter sur le siteIl peut se rendre seul à la toiletteMaillot et couche aquatiqueLe port du maillot de bain est obligatoire dans toutes les installations. Celui-ci doit servir uniquement à la baignade et il doit aussi permettre de nager librement. De plus, la couche aquatique est obligatoire pour les bébé dans les piscines extérieures.Douche : La douche avant la baignade est obligatoire pour tous.","Argent comptant","",,"Piscine du parc Lucie-Bruneau","7051, avenue de l'Alsace",,"H1J2X8","Montréal",-73.583644073449,45.604281401304,"298275.3","5051601.0"
"Piscine du parc de Verdelles","https://montreal.ca/lieux/piscine-du-parc-de-verdelles","","2021-04-06","2026-06-30","Anjou","Sportifs et récréatifs","Piscine extérieure","Baignade","Douches,Toilettes,Vestiaire,Wi-Fi gratuit","Sentier d'accès,Signalisation accessible","",,"Horaire habituel d’été à partir du 20 juin: [lundi 12:00-20:30, mardi 12:00-20:30, mercredi 12:00-20:30, jeudi 12:00-20:30, vendredi 12:00-20:30, samedi 12:30-20:00, dimanche 12:30-20:00], Fermé - période de fermeture à partir du 23 aout","Hors saison : selon la température","Les enfants âgés de moins de 8 ans doivent être accompagnés d’un adulte en tout temps ou faire partie d’un groupe accompagné d’un adulte pour avoir accès à la piscine. Pour les pataugeoires et les jeux d’eau, l’âge requis est de 6 ans.Critères de base pour accéder seul à la piscineUn jeune baigneur de 8 ans et plus peut se présenter seul à la piscine s’il se conforme aux règles suivantes :Il sait nager ou porte un VFIIl peut suivre les consignesIl peut s’orienter sur le siteIl peut se rendre seul à la toiletteMaillot et couche aquatiqueLe port du maillot de bain est obligatoire dans toutes les installations. Celui-ci doit servir uniquement à la baignade et il doit aussi permettre de nager librement. De plus, la couche aquatique est obligatoire pour les bébé dans les piscines extérieures.Douche : La douche avant la baignade est obligatoire pour tous.","Argent comptant","",,"Piscine du parc de Verdelles","8441, place de Verdelles",,,"Montréal",-73.549622934304,45.608694755961,"300929.4","5052089.3"
"Piscine du parc des Roseraies","https://montreal.ca/lieux/piscine-du-parc-des-roseraies","","2021-04-06","2026-06-30","Anjou","Sportifs et récréatifs","Piscine extérieure","Baignade","Douches,Toilettes,Vestiaire","Sentier d'accès","",,"Horaire habituel d’été à partir du 20 juin: [lundi 12:00-20:30, mardi 12:00-20:30, mercredi 12:00-20:30, jeudi 12:00-20:30, vendredi 12:00-20:30, samedi 12:30-20:00, dimanche 12:30-20:00], Fermé - période de fermeture à partir du 23 aout","Hors saison : selon la température","Les enfants âgés de moins de 8 ans doivent être accompagnés d’un adulte en tout temps ou faire partie d’un groupe accompagné d’un adulte pour avoir accès à la piscine. Pour les pataugeoires et les jeux d’eau, l’âge requis est de 6 ans.Critères de base pour accéder seul à la piscineUn jeune baigneur de 8 ans et plus peut se présenter seul à la piscine s’il se conforme aux règles suivantes :Il sait nager ou porte un VFIIl peut suivre les consignesIl peut s’orienter sur le siteIl peut se rendre seul à la toiletteMaillot et couche aquatiqueLe port du maillot de bain est obligatoire dans toutes les installations. Celui-ci doit servir uniquement à la baignade et il doit aussi permettre de nager librement. De plus, la couche aquatique est obligatoire pour les bébé dans les piscines extérieures.Douche : La douche avant la baignade est obligatoire pour tous.","Argent comptant","",,"Piscine du parc des Roseraies","7070, avenue de la Nantaise",,"H1M1B2","Montréal",-73.556285541497,45.592781030061,"300408.5","5050321.1"
"Bibliothèque du Boisé","https://montreal.ca/lieux/bibliotheque-du-boise","Emprunt de documentsLa bibliothèque du Boisé met à votre disposition des documents pour tous les âges, en français, anglais, espagnol, chinois et arabe: Livres, périodiques, bandes dessinées, mangasFilms et séries télé en DVD et Blu-RayMusique (CD) et livres audioJeux vidéo (PS4, PS5, Xbox et Nintendo Switch)Jeux de sociétéInstruments de musiqueTrousses sensoriellesTrousses d'accueil pour les nouveaux arrivantsMatériel d'accessibilité universelle (Lecteur Daisy, loupe numérique, clavier contrastant, postes adaptés)Balade poétique (Audioguides)Lecteurs MP3La bibliothèque du Boisé fait partie du réseau des bibliothèques de Montréal. Vous pouvez réserver des documents se trouvant dans d’autres bibliothèques du réseau et les faire acheminer à votre bibliothèque d’appartenance. Modalités Maximum de 15 réservations par carteDurée des emprunts : 3 semaines pour tout type de documentsMaximum de 40 documents par carteRessources en lignePour la consultation des ressources numériques (livres, périodiques, cours), rendez-vous sur bibliomontreal.com.Réservation de salles de travail Accueil - ReservationsProgrammationLa bibliothèque accueille et organise des activités gratuites pour les jeunes et pour les adultes. Activités en continu:Coup de pouce numériqueMixlab: le Studio et l'AtelierAbonnementVous pouvez vous abonner et renouveler votre abonnement dans la majorité des bibliothèques. Ayez en main une preuve d’adresse et une pièce d’identité. Il est aussi possible de s’abonner à distance.S’abonnerRetoursVous pouvez rendre vos emprunts au comptoir de la bibliothèque ou en utilisant la chute extérieure. Vous devrez retourner les articles fragiles, par exemple les jeux et les instruments de musique, au comptoir comme à l’habitude.Places assises et postes informatiquesLes bibliothèques mettent à la disposition des usagers des places assises individuelles et des ordinateurs.","2019-08-21","2026-06-30","Saint-Laurent","Culturels et communautaires","Bibliothèque","","Air climatisé,Borne de recharge voiture,Fontaine d'eau potable,Machine distributrice,Stationnement gratuit,Support à vélo,Toilettes,Wi-Fi gratuit","Accessible en fauteuil roulant,Adapté aux poussettes,Ascenseur,Entrée de plain-pied,Places de stationnement réservées (vignette),Porte à ouverture automatique,Stationnement accessible,Toilettes accessibles,Zone de débarcadère,Zone de débarcadère pour transport adapté","",,"Horaire habituel d’été à partir du 25 juin: [lundi 10:00-19:00, mardi 10:00-19:00, mercredi 10:00-19:00, jeudi 10:00-19:00, vendredi 10:00-19:00, samedi 10:00-16:00, dimanche 10:00-16:00], Fermé - période de fermeture à partir du 7 septembre, Horaire habituel à partir du 8 septembre: [lundi 10:00-20:00, mardi 10:00-20:00, mercredi 10:00-20:00, jeudi 10:00-19:00, vendredi 10:00-19:00, samedi 10:00-17:00, dimanche 10:00-17:00], Fermé - période de fermeture à partir du 24 juin","","","","numéro: 5148556130",,"Bibliothèque du Boisé","2727, boulevard Thimens",,"H4R1T4","Montréal",-73.704747,45.504489,"288800.2","5040527.9"
"Maison de la culture de Rosemont–La Petite-Patrie","https://montreal.ca/lieux/maison-de-la-culture-de-rosemont-la-petite-patrie","Annulation en raison de la météoNos événements extérieurs peuvent être annulés en cas de conditions météorologiques défavorables. La décision est prise sur place à la dernière minute et sera annoncée sur nos réseaux sociaux.","2019-08-22","2026-06-30","Rosemont–La Petite-Patrie","Culturels et communautaires","Centre culturel","","Air climatisé,Fontaine d'eau potable,Produits menstruels gratuits,Support à vélo,Table à langer,Toilettes,Wi-Fi gratuit","Accessible en fauteuil roulant,Adapté aux poussettes,Ascenseur,Barre d'appui,Bouton-poussoir à l'entrée de la toilette accessible,Bouton-poussoir à l'entrée du bâtiment,Escaliers,Places de stationnement réservées (vignette),Rampe d'accès,Signalisation accessible,Toilette accessible en cabine,Toilettes accessibles,Zone de débarcadère","",,"Horaire habituel d’été à partir du 23 juin: [mercredi 13:00-18:00, jeudi 13:00-18:00, vendredi 13:00-17:00, samedi 13:00-17:00], Fermé - période de fermeture à partir du 18 aout, Fermé - période de fermeture à partir du 2 septembre, Horaire habituel à partir du 3 septembre: [mercredi 13:00-18:00, jeudi 13:00-18:00, vendredi 13:00-17:00, samedi 13:00-17:00, dimanche 13:00-17:00], Fermé - période de fermeture à partir du 20 décembre, Fermé - période de fermeture à partir du 7 janvier, Horaire habituel à partir du 8 janvier: [mercredi 13:00-18:00, jeudi 13:00-18:00, vendredi 13:00-17:00, samedi 13:00-17:00, dimanche 13:00-17:00], Fermé - période de fermeture à partir du 21 juin","","","","numéro: 5148721730","maison_rpp@montreal.ca","Maison de la culture de Rosemont–La Petite-Patrie","6707, avenue De Lorimier",,"H2G2P8","Montréal",-73.598139,45.54742,"297136.9","5045283.2"
"Bureau Accès Montréal – Ville-Marie","https://montreal.ca/lieux/bureau-acces-montreal-ville-marie","Une demande de vignette, de bac vert ou de carte Accès Montréal à faire? Un simple coup de fil au 311 ou une visite sur place vous permettra de trouver des réponses à vos questions.Et pour toute demande de permis, contactez le comptoir des permis.","2019-10-15","2026-06-30","Ville-Marie","Points de service","Bureau Accès Montréal","","Air climatisé,Dépôt de piles ou cellulaires,Fontaine d'eau potable,Support à vélo,Table à langer,Toilettes,Wi-Fi gratuit","Accessible en fauteuil roulant,Adapté aux poussettes,Ascenseur,Entrée de plain-pied,Équipement adapté,Porte à ouverture automatique,Toilettes accessibles,Zone de débarcadère pour transport adapté","",,"Horaire habituel: [lundi 08:30-16:30, mardi 08:30-16:30, mercredi 10:30-16:30, jeudi 08:30-16:30, vendredi 08:30-16:30]","","","Argent comptant (limite de 500 $ par jour),Carte de crédit MasterCard et Visa (limite de 5000 $),Carte de débit,Chèque à l'ordre de la Ville de Montréal,Chèque certifié à l’ordre de la Ville de Montréal,Mandat postal à l’ordre de la Ville de Montréal","numéro: 311",,"Bureau Accès Montréal – Ville-Marie","800, boulevard De Maisonneuve Est","Rez-de-chaussée","H2L4L8","Montréal",-73.558973737118,45.515993766217,"300192.5","5041787.7"
